Geneid	/data/users/egraf/RNAseq/5_samtools_sort_2/HER21_sorted.bam	/data/users/egraf/RNAseq/5_samtools_sort_2/HER22_sorted.bam	/data/users/egraf/RNAseq/5_samtools_sort_2/HER23_sorted.bam	/data/users/egraf/RNAseq/5_samtools_sort_2/NonTNBC1_sorted.bam	/data/users/egraf/RNAseq/5_samtools_sort_2/NonTNBC2_sorted.bam	/data/users/egraf/RNAseq/5_samtools_sort_2/NonTNBC3_sorted.bam	/data/users/egraf/RNAseq/5_samtools_sort_2/Normal1_sorted.bam	/data/users/egraf/RNAseq/5_samtools_sort_2/Normal2_sorted.bam	/data/users/egraf/RNAseq/5_samtools_sort_2/Normal3_sorted.bam	/data/users/egraf/RNAseq/5_samtools_sort_2/TNBC1_sorted.bam	/data/users/egraf/RNAseq/5_samtools_sort_2/TNBC2_sorted.bam	/data/users/egraf/RNAseq/5_samtools_sort_2/TNBC3_sorted.bam
ENSG00000239471	0	0	0	0	1	0	0	0	0	1	1	0
ENSG00000258410	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278935	0	0	0	1	4	1	0	0	0	3	1	1
ENSG00000184206	0	0	0	0	1	1	0	6	8	1	1	2
ENSG00000166938	236	334	411	371	366	407	253	514	498	235	149	190
ENSG00000260773	3	7	2	1	1	4	0	3	2	7	0	1
ENSG00000075131	57	168	78	94	52	53	22	74	115	85	40	83
ENSG00000252712	42	32	18	3	1	1	0	0	0	0	0	0
ENSG00000223271	0	0	0	0	0	0	0	0	0	3	0	0
ENSG00000240821	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000169032	278	332	365	292	275	274	797	2493	3941	213	215	171
ENSG00000261102	1	3	6	0	1	5	0	0	0	1	2	0
ENSG00000243404	4	6	5	1	2	0	3	8	6	7	2	2
ENSG00000261351	11	11	10	4	9	15	9	27	25	11	1	1
ENSG00000174446	76	63	113	200	109	147	117	193	182	78	69	102
ENSG00000266589	0	1	3	2	0	1	0	0	0	1	0	0
ENSG00000174444	2904	4370	4129	3511	2549	2674	31677	59568	52067	2160	2202	2581
ENSG00000199574	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280554	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202529	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199673	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200623	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000174442	307	639	399	471	158	159	104	315	292	304	165	241
ENSG00000274995	1	13	2	1	0	0	0	0	0	4	1	1
ENSG00000276724	2	0	5	0	0	1	0	1	0	1	0	0
ENSG00000277464	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198826	142	498	215	234	95	108	9	48	21	282	84	220
ENSG00000259721	13	1	17	4	2	4	2	0	0	8	14	2
ENSG00000166923	517	166	573	1599	476	606	111	303	402	260	1510	519
ENSG00000259392	8	2	6	3	0	2	1	4	5	2	0	0
ENSG00000261794	11	6	9	4	0	4	1	1	3	11	4	2
ENSG00000188467	1	1	5	3	4	5	0	0	0	10	4	5
ENSG00000233932	1	2	0	0	2	2	0	0	0	6	0	0
ENSG00000074803	9	101	259	21	22	40	24	49	37	66	97	76
ENSG00000246922	79	98	67	74	96	103	32	137	99	78	48	36
ENSG00000259993	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000279417	0	3	0	2	3	2	0	0	1	8	0	2
ENSG00000263070	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256338	0	3	3	5	2	4	13	26	25	1	4	4
ENSG00000153684	0	0	0	1	3	1	0	0	0	1	1	0
ENSG00000261524	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276928	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274532	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284628	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261365	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274814	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260053	3	5	1	0	2	1	0	0	0	1	0	1
ENSG00000261041	0	0	0	1	0	0	0	0	0	0	0	2
ENSG00000128731	1030	1974	1168	1091	1254	1146	456	1166	1139	1049	567	466
ENSG00000254398	3	5	4	1	1	0	0	2	2	2	1	1
ENSG00000274632	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000261480	1	0	0	0	0	1	0	0	0	1	0	0
ENSG00000260844	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256951	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271616	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000140406	230	205	384	836	463	390	310	1367	1277	264	319	261
ENSG00000157890	68	120	78	37	75	82	19	19	6	106	40	43
ENSG00000263512	0	0	0	0	0	0	0	0	0	4	1	1
ENSG00000284783	3	4	2	0	1	1	0	0	0	1	0	0
ENSG00000259330	123	290	198	337	97	91	94	456	595	118	184	356
ENSG00000252714	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233041	3	1	2	2	19	8	31	17	76	3	2	0
ENSG00000140323	14	15	10	71	26	20	15	12	67	34	18	29
ENSG00000259368	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000140320	112	294	201	193	169	185	571	1105	2223	199	121	129
ENSG00000259364	3	1	3	3	0	5	1	0	1	8	2	2
ENSG00000259211	0	3	1	1	1	2	3	5	7	0	1	0
ENSG00000169105	69	96	86	254	119	133	124	272	408	72	119	77
ENSG00000244251	0	0	0	1	0	0	1	1	0	2	2	0
ENSG00000128928	184	490	411	2007	891	1033	529	712	776	179	447	255
ENSG00000197535	1725	1299	2311	1828	1191	1131	371	836	1228	975	738	752
ENSG00000140332	806	748	644	2232	1599	1735	1364	3166	7300	684	732	613
ENSG00000176454	69	139	107	341	126	141	242	523	526	152	128	125
ENSG00000172379	166	743	174	855	452	481	166	390	380	226	109	70
ENSG00000131876	299	492	437	652	202	303	279	789	508	411	269	709
ENSG00000140465	8	1	3	2	5	3	2	161	707	12	3	6
ENSG00000104055	2	19	6	21	31	50	22	90	136	39	44	45
ENSG00000274102	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215186	0	0	4	4	5	4	6	13	3	11	1	4
ENSG00000206190	266	330	238	728	154	129	136	513	380	323	311	183
ENSG00000128944	126	497	344	320	110	102	35	215	169	261	109	202
ENSG00000274294	0	0	1	3	4	3	1	0	1	2	2	5
ENSG00000279846	1	0	0	2	1	4	0	0	0	3	4	0
ENSG00000241562	0	0	0	0	2	0	0	0	0	1	0	3
ENSG00000201724	12	4	8	3	5	2	0	3	0	3	2	2
ENSG00000183060	47	82	43	103	39	73	112	108	152	74	42	110
ENSG00000258570	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000140563	308	98	307	91	43	101	89	281	305	221	136	263
ENSG00000258632	2	3	4	0	1	1	0	0	1	3	2	1
ENSG00000287328	0	1	1	0	0	0	0	0	0	1	0	0
ENSG00000287950	22	7	10	3	8	4	0	0	0	3	4	2
ENSG00000069956	1708	1173	1199	1044	415	548	930	3756	5077	834	647	742
ENSG00000289025	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000288864	4	3	0	4	4	5	1	2	1	3	2	1
ENSG00000188626	5	1	6	4	3	10	10	38	43	14	3	4
ENSG00000138606	24	37	17	38	42	61	88	188	338	32	47	68
ENSG00000261649	1	4	0	5	8	11	0	1	0	10	2	2
ENSG00000260586	21	8	5	19	58	41	3	4	12	8	5	5
ENSG00000212664	19	24	45	77	34	33	95	159	116	41	18	76
ENSG00000278570	3	0	2	17	32	105	6	15	18	17	1	7
ENSG00000260037	4	3	4	5	12	23	5	10	11	7	1	2
ENSG00000200873	1	0	0	0	0	2	0	0	0	0	0	0
ENSG00000140577	445	380	543	543	358	394	631	1770	3560	385	325	211
ENSG00000167004	2429	4085	3299	2670	1305	1380	7094	10592	15664	2424	1102	1324
ENSG00000284906	4	8	6	3	3	1	0	1	0	7	1	0
ENSG00000174450	0	0	0	19	17	21	0	0	0	46	15	24
ENSG00000183629	0	0	0	2	3	4	0	0	0	3	0	3
ENSG00000227717	0	0	0	2	1	4	0	0	0	1	0	1
ENSG00000273756	0	0	0	0	0	0	0	0	0	0	1	2
ENSG00000237850	0	0	0	0	0	0	0	0	0	8	1	2
ENSG00000259422	1	2	1	8	3	7	7	1	2	18	2	4
ENSG00000196274	5	2	1	1	0	0	0	1	0	0	2	1
ENSG00000259581	38	22	62	9	28	24	1	3	2	32	12	12
ENSG00000287503	13	9	13	3	2	1	1	0	0	5	4	3
ENSG00000159556	2	2	4	1	1	4	0	0	3	3	2	1
ENSG00000259514	0	0	4	0	0	1	0	1	0	2	0	1
ENSG00000270036	1	0	1	0	1	0	0	0	0	3	0	0
ENSG00000169918	27	46	25	31	50	25	26	115	124	42	19	21
ENSG00000252774	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187720	236	75	108	1018	1690	1663	969	2694	5214	102	179	130
ENSG00000275451	0	0	0	4	3	2	0	0	0	6	1	1
ENSG00000274340	6	3	3	2	1	4	0	3	1	0	0	5
ENSG00000259458	2	7	4	2	10	6	0	0	0	25	5	4
ENSG00000259756	4	11	4	3	2	2	0	1	1	9	2	0
ENSG00000211137	0	1	1	0	0	0	0	0	0	3	0	0
ENSG00000171914	609	755	425	654	419	441	276	967	691	625	442	341
ENSG00000166922	5	2	3	6	6	3	0	8	6	5	15	5
ENSG00000138614	388	837	663	594	452	537	350	810	986	424	305	336
ENSG00000137815	511	966	656	2303	950	1038	496	1440	2094	821	652	546
ENSG00000166823	5	5	4	93	88	14	29	28	30	15	18	29
ENSG00000185033	393	224	639	1019	353	432	1467	2426	3709	278	190	227
ENSG00000188549	61	122	271	44	39	59	157	626	533	102	87	76
ENSG00000288745	11	11	6	3	7	5	1	2	0	12	0	3
ENSG00000261549	2	2	0	5	0	1	1	0	1	2	3	6
ENSG00000188501	7	17	12	7	18	10	0	3	1	29	36	15
ENSG00000177693	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000140545	607	1686	308	1405	787	757	7115	16681	11106	1540	2542	3450
ENSG00000278222	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000185043	269	168	493	2097	542	446	1090	2865	2214	201	230	162
ENSG00000259941	0	0	0	0	2	1	0	0	0	0	0	1
ENSG00000261823	0	4	2	1	5	4	0	0	2	5	4	0
ENSG00000277245	5	0	7	1	1	0	3	1	3	2	2	0
ENSG00000151575	132	56	215	147	127	138	106	166	123	67	68	62
ENSG00000103966	541	413	734	1959	715	648	1260	5405	8476	500	672	513
ENSG00000278493	3	5	4	6	4	5	12	55	68	3	5	2
ENSG00000257797	0	0	0	2	1	0	0	0	0	1	0	1
ENSG00000159337	0	7	0	15	12	10	3	3	1	34	11	5
ENSG00000188089	6	2	20	16	30	27	1	2	6	53	15	28
ENSG00000259394	0	0	0	0	2	1	1	0	0	2	0	0
ENSG00000259627	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000103642	325	169	255	636	169	185	212	749	1055	229	162	219
ENSG00000185088	539	232	309	944	395	527	305	472	438	316	233	273
ENSG00000259622	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000183496	49	51	22	73	68	86	179	311	570	103	114	61
ENSG00000259518	2	2	4	8	3	5	1	0	1	8	3	1
ENSG00000287872	1	0	0	6	4	7	0	0	0	20	7	3
ENSG00000212170	1	1	1	1	0	2	1	0	0	1	1	3
ENSG00000285974	6	2	7	0	5	2	0	2	0	9	3	2
ENSG00000188659	11	12	30	94	63	62	27	36	43	14	3	8
ENSG00000278662	1	5	7	10	10	11	14	25	44	26	5	7
ENSG00000278202	0	0	1	0	0	0	2	1	3	0	0	0
ENSG00000197978	32	81	59	1	13	21	44	80	86	22	13	6
ENSG00000182774	45	55	106	65	63	52	132	366	190	81	56	57
ENSG00000260836	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278013	1	1	1	2	1	1	0	2	0	3	3	2
ENSG00000289703	2	2	3	1	1	4	0	0	0	3	0	0
ENSG00000140598	290	347	479	440	346	429	433	859	1271	382	257	250
ENSG00000289704	14	21	23	2	10	15	0	4	1	20	5	8
ENSG00000259218	1	1	1	4	2	5	0	0	0	7	2	7
ENSG00000261478	0	0	0	1	2	1	0	1	0	5	1	4
ENSG00000259713	3	10	2	1	1	0	0	0	0	6	0	1
ENSG00000140534	179	593	232	181	62	65	17	76	32	252	68	97
ENSG00000166813	45	61	14	196	98	103	117	321	288	55	62	63
ENSG00000140525	762	1300	1168	773	420	496	150	444	259	1014	277	579
ENSG00000104140	61	55	109	361	61	169	1323	2001	1866	37	150	43
ENSG00000104142	252	235	328	916	356	481	137	329	530	220	308	253
ENSG00000128917	48	91	45	71	113	83	142	712	1469	46	72	72
ENSG00000128965	9	49	37	60	6	11	194	226	386	39	60	33
ENSG00000259617	0	8	1	2	1	4	5	3	7	9	2	3
ENSG00000259463	6	25	8	2	6	3	2	0	0	7	5	0
ENSG00000259521	4	10	5	4	1	4	4	2	3	5	4	1
ENSG00000280036	12	29	7	4	4	8	2	2	0	13	3	2
ENSG00000259547	0	2	0	4	2	1	0	0	0	1	1	0
ENSG00000283133	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000157021	13	19	15	20	24	14	6	8	19	6	9	1
ENSG00000240847	0	0	0	5	1	1	1	0	0	8	0	1
ENSG00000128908	504	886	539	450	425	424	434	1172	1401	376	230	221
ENSG00000117906	443	917	749	1199	730	629	328	1013	743	643	611	954
ENSG00000243365	0	0	0	0	1	1	0	0	0	2	0	0
ENSG00000259565	0	0	0	5	7	3	0	0	0	6	0	1
ENSG00000140391	577	990	1245	4163	1561	1785	888	2561	2368	668	1017	830
ENSG00000259652	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278991	39	50	54	25	14	23	1	7	4	20	7	3
ENSG00000269951	17	30	33	9	12	9	3	9	12	11	4	3
ENSG00000140368	159	39	105	93	47	98	16	40	25	144	95	73
ENSG00000260916	172	140	291	439	292	269	119	307	420	262	175	288
ENSG00000260036	1	4	2	3	5	2	0	0	0	2	1	1
ENSG00000069974	397	368	575	812	184	286	371	508	1012	388	397	730
ENSG00000178115	2	0	0	14	5	3	2	10	25	4	0	2
ENSG00000171262	299	613	422	547	242	384	353	642	824	286	178	234
ENSG00000259192	5	3	8	1	2	1	1	1	0	4	2	4
ENSG00000286786	97	160	124	50	35	43	0	13	5	58	31	26
ENSG00000259326	70	120	74	19	10	19	0	6	2	26	12	10
ENSG00000259598	11	15	8	8	5	4	0	0	0	13	6	5
ENSG00000172575	556	1150	689	257	191	180	26	166	175	390	161	355
ENSG00000179938	0	0	1	2	4	2	2	1	8	6	2	2
ENSG00000273818	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000207432	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261247	0	1	0	0	2	2	1	1	3	3	2	2
ENSG00000277637	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260897	0	0	0	0	0	1	0	0	0	1	0	0
ENSG00000261747	0	0	0	0	2	0	0	0	0	0	0	0
ENSG00000206972	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000238783	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238519	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000274424	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000240470	1	0	0	2	1	0	1	1	0	2	2	0
ENSG00000213471	1	2	0	5	5	5	1	0	4	12	0	5
ENSG00000275803	1	0	0	5	4	0	0	0	0	2	5	0
ENSG00000138600	1587	642	1512	1359	916	1120	406	1181	1471	746	674	719
ENSG00000180953	32	126	49	18	10	10	4	26	8	39	16	14
ENSG00000288592	1	2	0	0	1	3	1	1	0	3	0	0
ENSG00000280304	6	6	6	3	3	4	0	9	22	8	4	3
ENSG00000243780	1	0	0	0	0	0	0	0	0	2	0	0
ENSG00000240238	6	0	0	0	0	1	0	0	0	6	0	0
ENSG00000201704	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000140297	176	4	12	13	13	12	7	12	9	38	13	14
ENSG00000140307	565	208	251	446	215	223	410	624	631	162	157	209
ENSG00000227161	5	4	4	0	1	1	0	1	0	0	1	0
ENSG00000259657	49	17	20	4	6	4	8	24	24	4	0	6
ENSG00000259238	25	5	1	5	3	2	3	9	3	4	1	5
ENSG00000234797	131	80	107	146	94	108	70	248	98	195	55	101
ENSG00000286495	0	0	0	0	0	1	0	0	0	6	2	0
ENSG00000259601	0	1	0	0	2	1	0	0	0	4	0	2
ENSG00000128891	105	90	87	92	60	96	94	211	253	80	59	57
ENSG00000223313	0	2	1	3	1	3	1	2	3	1	2	2
ENSG00000166133	36	77	62	170	74	68	90	95	173	74	65	51
ENSG00000203573	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000137812	383	997	850	1091	175	249	12	69	28	895	256	611
ENSG00000265814	2	0	0	0	0	0	0	0	0	1	0	1
ENSG00000259254	0	1	3	1	2	1	0	0	0	3	0	3
ENSG00000067225	3023	3442	4980	8445	3593	3804	7760	12008	12035	3641	5245	6886
ENSG00000259261	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270356	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271507	0	0	2	0	0	2	0	0	0	0	0	0
ENSG00000221641	0	0	0	2	0	0	0	0	0	0	0	0
ENSG00000273679	0	0	4	0	0	0	2	8	10	2	1	2
ENSG00000274279	0	0	0	0	0	1	0	0	0	0	1	0
ENSG00000274568	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000275363	0	0	0	0	0	0	0	0	0	2	0	1
ENSG00000277515	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000277865	0	0	0	3	3	3	0	0	0	6	1	6
ENSG00000182950	5	0	0	6	10	7	28	26	43	17	8	7
ENSG00000260815	0	0	0	0	0	2	0	0	0	1	0	3
ENSG00000284385	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241807	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261820	0	0	0	0	0	0	0	0	0	2	1	1
ENSG00000140367	409	412	418	956	523	457	311	1120	975	300	322	330
ENSG00000266308	1	0	0	2	0	0	0	1	0	1	1	0
ENSG00000167196	402	777	582	343	430	440	177	432	420	455	243	217
ENSG00000169752	16	15	11	10	12	11	3	10	2	21	8	10
ENSG00000260685	2	1	1	0	1	1	4	2	1	4	1	2
ENSG00000140374	854	527	1477	1457	780	876	905	1396	1148	471	586	510
ENSG00000261739	0	2	2	2	4	7	0	0	3	9	0	3
ENSG00000175265	234	441	409	62	91	149	527	1525	1534	78	123	106
ENSG00000206676	3	0	0	0	0	1	0	0	0	1	0	0
ENSG00000274216	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000270304	0	0	0	0	0	0	0	0	0	5	0	0
ENSG00000182117	191	265	303	803	235	236	413	505	527	224	223	198
ENSG00000035664	74	191	116	331	106	98	154	717	367	291	216	146
ENSG00000183706	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000137843	30	161	2	394	128	146	54	90	139	155	68	111
ENSG00000198535	70	2	317	84	2	2	368	1765	873	5	1	1
ENSG00000259466	0	0	0	0	0	1	0	13	8	0	0	0
ENSG00000205502	24	3	85	7	7	16	211	2843	2811	4	5	3
ENSG00000259697	1	0	0	2	4	1	0	0	0	14	2	3
ENSG00000259878	1	0	1	0	3	5	0	0	0	4	2	0
ENSG00000276713	0	0	0	0	0	0	0	0	0	1	0	2
ENSG00000260375	0	1	0	0	0	0	0	0	0	0	2	0
ENSG00000260957	0	0	2	2	1	2	0	0	0	4	1	2
ENSG00000277919	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221033	0	0	0	0	1	0	0	0	0	0	1	0
ENSG00000140451	31	67	44	44	30	53	5	40	22	83	43	42
ENSG00000241839	322	218	459	998	280	292	479	946	1630	369	417	362
ENSG00000249240	1	0	0	3	3	1	1	1	2	2	1	1
ENSG00000287494	6	4	2	2	4	3	3	4	3	5	5	1
ENSG00000166839	50	82	53	63	44	54	52	142	192	75	32	51
ENSG00000249931	0	0	0	2	3	4	3	3	1	4	2	0
ENSG00000258562	2	3	0	5	2	1	0	2	2	3	2	0
ENSG00000260361	2	5	2	8	3	5	7	9	3	6	3	6
ENSG00000258527	7	9	5	3	4	7	1	1	1	5	3	8
ENSG00000258922	0	2	0	0	0	1	0	0	1	3	0	0
ENSG00000274215	1	2	1	6	3	5	2	7	3	1	0	4
ENSG00000284324	0	0	0	0	0	3	0	0	0	0	0	0
ENSG00000289017	59	66	49	19	24	22	1	4	7	19	15	16
ENSG00000182175	41	169	20	20	44	44	277	1012	1733	210	125	266
ENSG00000258611	0	5	0	2	1	0	1	1	1	5	4	4
ENSG00000140299	3415	1078	1360	1523	783	817	565	2148	3342	921	707	864
ENSG00000184508	22	8	27	135	75	50	31	58	48	33	20	22
ENSG00000140553	437	350	516	1994	847	820	774	1696	1667	557	778	518
ENSG00000166965	71	75	148	227	146	125	151	196	169	143	106	122
ENSG00000198901	36	70	69	130	49	37	11	33	20	65	40	109
ENSG00000284946	46	84	69	31	9	12	7	15	16	36	9	59
ENSG00000200142	0	0	2	0	0	2	0	0	0	2	0	0
ENSG00000184056	21	21	30	34	18	10	10	35	36	17	12	16
ENSG00000258542	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000285661	0	0	0	2	4	2	0	0	1	3	3	2
ENSG00000185518	28	19	19	36	21	58	17	176	148	40	18	38
ENSG00000285883	0	0	0	2	2	2	0	0	0	10	0	3
ENSG00000176371	74	62	63	124	120	110	31	85	95	44	79	34
ENSG00000254779	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000177082	98	74	90	61	64	81	58	119	99	43	32	26
ENSG00000277578	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197696	20	28	26	36	12	13	169	210	141	16	59	135
ENSG00000289992	0	4	0	0	2	1	0	0	0	2	0	0
ENSG00000170113	219	445	457	1059	375	452	123	465	584	433	228	638
ENSG00000140157	359	527	555	1588	423	439	430	1072	1336	712	383	1165
ENSG00000275835	240	369	311	609	265	268	110	246	254	331	181	293
ENSG00000273749	1125	1272	1282	2270	1204	1290	1780	4096	4533	1009	888	1305
ENSG00000276891	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266039	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263964	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276955	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271763	3	0	5	6	7	8	3	2	0	1	0	3
ENSG00000185442	398	37	491	889	508	622	337	590	1031	115	112	234
ENSG00000259064	5	2	6	0	2	2	0	1	1	2	1	0
ENSG00000275965	2	0	3	0	2	1	1	0	0	5	0	2
ENSG00000272298	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253954	18	17	25	52	26	27	42	54	38	27	44	34
ENSG00000240484	0	2	0	1	0	2	0	0	0	3	0	1
ENSG00000214424	2	0	1	9	5	3	1	1	1	1	2	0
ENSG00000223120	0	0	0	0	0	0	0	0	0	1	1	2
ENSG00000258909	1	7	0	1	5	4	0	0	0	11	7	7
ENSG00000258787	0	1	0	0	0	0	0	0	0	2	3	1
ENSG00000265195	7	5	4	1	4	2	1	1	0	0	1	1
ENSG00000258484	7	1	7	7	32	26	13	63	30	10	6	4
ENSG00000259286	0	0	2	4	4	4	2	0	0	5	2	2
ENSG00000285919	0	1	0	3	3	5	0	0	0	6	4	6
ENSG00000288068	7	0	0	13	11	13	0	0	1	20	6	9
ENSG00000273851	0	1	0	1	2	1	0	1	1	3	0	1
ENSG00000259265	0	1	0	3	1	2	0	0	0	8	2	6
ENSG00000240927	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000184140	0	0	0	1	2	4	0	0	0	5	1	4
ENSG00000182854	0	0	0	0	2	3	0	0	0	10	0	3
ENSG00000232459	0	0	0	3	0	1	0	0	0	5	2	1
ENSG00000257109	0	0	0	0	0	0	0	0	0	1	0	1
ENSG00000259454	0	0	0	1	1	0	0	0	0	3	0	8
ENSG00000239035	0	1	1	0	3	3	1	0	1	1	1	0
ENSG00000260870	0	0	0	1	1	3	1	0	0	2	2	2
ENSG00000128849	435	408	398	242	178	302	613	1370	1686	280	267	138
ENSG00000252984	0	1	2	0	0	0	0	0	1	0	1	0
ENSG00000261489	4	3	1	0	3	1	0	3	0	1	1	0
ENSG00000261265	2	7	5	0	2	1	0	2	0	2	0	0
ENSG00000276772	3	8	8	1	2	6	8	9	11	7	2	1
ENSG00000240874	0	1	1	2	1	2	0	0	0	1	1	1
ENSG00000255529	293	175	219	467	256	382	186	417	581	236	144	216
ENSG00000261219	1	3	3	1	1	2	0	0	2	2	0	0
ENSG00000183578	32	21	50	36	23	39	14	48	67	18	24	14
ENSG00000259204	2	2	6	0	0	1	0	0	0	1	0	0
ENSG00000137869	71	41	166	28	27	27	2	6	6	32	13	11
ENSG00000266593	1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000186399	14	2	2	15	7	4	9	25	32	11	1	4
ENSG00000092531	254	252	336	809	367	369	333	669	646	250	316	161
ENSG00000285942	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180979	94	215	111	386	192	189	138	284	389	144	93	124
ENSG00000137814	105	344	193	1103	182	218	280	563	906	322	206	276
ENSG00000261822	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260490	1	1	0	0	0	0	6	0	0	1	0	3
ENSG00000159433	283	218	201	147	213	302	113	824	685	202	161	92
ENSG00000260282	0	0	2	2	0	0	0	0	1	2	1	0
ENSG00000140326	84	171	135	329	186	222	80	204	219	150	77	63
ENSG00000278769	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274403	3	13	5	3	9	6	0	8	7	9	7	5
ENSG00000286877	6	7	3	3	1	2	1	2	0	8	0	1
ENSG00000260799	6	9	13	6	6	10	27	16	23	15	9	4
ENSG00000128881	333	448	394	580	304	444	153	478	923	294	208	212
ENSG00000277582	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284160	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251891	4	6	4	0	2	0	0	0	0	0	1	0
ENSG00000259630	3	12	5	1	2	2	15	7	11	5	3	1
ENSG00000174197	1700	3382	1722	2336	1468	1426	220	906	1563	1330	731	837
ENSG00000259236	6	0	2	6	6	11	1	5	9	19	5	14
ENSG00000260152	3	2	5	2	3	3	0	0	0	0	0	1
ENSG00000203411	0	0	1	5	0	0	0	0	0	0	1	0
ENSG00000252722	1	1	1	1	0	0	0	0	0	0	0	1
ENSG00000167173	187	219	258	174	137	154	320	1256	2213	136	170	153
ENSG00000261779	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287926	3	0	0	3	1	0	3	3	15	2	1	6
ENSG00000167195	0	1	0	0	1	2	4	1	1	0	0	0
ENSG00000277295	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275992	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000140365	133	114	153	199	187	158	386	567	450	201	107	98
ENSG00000275645	1	0	2	2	3	10	6	1	1	2	0	4
ENSG00000140398	66	39	125	120	148	128	265	790	349	51	47	30
ENSG00000140400	331	236	247	321	366	426	757	2357	1436	257	316	190
ENSG00000284343	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241890	8	15	11	4	5	3	1	2	1	5	0	1
ENSG00000261714	7	4	4	5	2	4	0	1	0	10	3	5
ENSG00000276744	5	2	11	26	17	15	0	3	4	7	4	7
ENSG00000169410	417	385	555	959	468	555	257	1257	1421	411	571	479
ENSG00000260165	1	0	0	1	2	1	0	1	0	1	1	1
ENSG00000259931	1	2	3	2	0	2	0	0	0	5	0	0
ENSG00000260269	4	12	5	4	4	6	7	7	7	6	4	4
ENSG00000169375	898	1041	801	1147	964	965	575	2928	5097	754	533	435
